ISSUER_NAME,ISSUERID,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,IVA_RATING_DATE,IVA_COMPANY_RATING,IVA_PREVIOUS_RATING,IVA_RATING_TREND,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,ENVIRONMENTAL_PILLAR_WEIGHT,SOCIAL_PILLAR_SCORE,SOCIAL_PILLAR_WEIGHT,GOVERNANCE_PILLAR_SCORE,GOVERNANCE_PILLAR_WEIGHT,CLIMATE_CHANGE_THEME_SCORE,CLIMATE_CHANGE_THEME_WEIGHT,NATURAL_RES_USE_THEME_SCORE,NATURAL_RES_USE_THEME_WEIGHT,WASTE_MGMT_THEME_SCORE,WASTE_MGMT_THEME_WEIGHT,ENVIRONMENTAL_OPPS_THEME_SCORE,ENVIRONMENTAL_OPPS_THEME_WEIGHT,HUMAN_CAPITAL_THEME_SCORE,HUMAN_CAPITAL_THEME_WEIGHT,PRODUCT_SAFETY_THEME_SCORE,PRODUCT_SAFETY_THEME_WEIGHT,SOCIAL_OPPS_THEME_SCORE,SOCIAL_OPPS_THEME_WEIGHT,CORPORATE_GOV_THEME_SCORE,CORPORATE_GOV_THEME_WEIGHT,BUSINESS_ETHICS_THEME_SCORE,BUSINESS_ETHICS_THEME_WEIGHT,STAKEHOLDER_OPPOSIT_THEME_SCORE,STAKEHOLDER_OPPOSIT_THEME_WEIGHT,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_WEIGHT,CARBON_EMISSIONS_EXP_SCORE,CARBON_EMISSIONS_MGMT_SCORE,ENERGY_EFFICIENCY_SCORE,ENERGY_EFFICIENCY_WEIGHT,ENERGY_EFFICIENCY_EXP_SCORE,ENERGY_EFFICIENCY_MGMT_SCORE,PROD_CARB_FTPRNT_SCORE,PROD_CARB_FTPRNT_WEIGHT,PROD_CARB_FTPRNT_EXP_SCORE,PROD_CARB_FTPRNT_MGMT_SCORE,INS_CLIMATE_CHG_RISK_SCORE,INS_CLIMATE_CHG_RISK_WEIGHT,INS_CLIMATE_CHG_RISK_EXP_SCORE,INS_CLIMATE_CHG_RISK_MGMT_SCORE,WATER_STRESS_SCORE,WATER_STRESS_WEIGHT,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_SCORE,BIODIV_LAND_USE_WEIGHT,BIODIV_LAND_USE_EXP_SCORE,BIODIV_LAND_USE_MGMT_SCORE,RAW_MAT_SRC_SCORE,RAW_MAT_SRC_WEIGHT,FINANCING_ENV_IMP_SCORE,FINANCING_ENV_IMP_WEIGHT,FINANCING_ENV_IMP_EXP_SCORE,FINANCING_ENV_IMP_MGMT_SCORE,TOXIC_EMISS_WSTE_SCORE,TOXIC_EMISS_WSTE_WEIGHT,TOXIC_EMISS_WSTE_EXP_SCORE,TOXIC_EMISS_WSTE_MGMT_SCORE,PACK_MAT_WASTE_SCORE,PACK_MAT_WASTE_WEIGHT,PACK_MAT_WASTE_EXP_SCORE,PACK_MAT_WASTE_MGMT_SCORE,E_WASTE_SCORE,E_WASTE_WEIGHT,E_WASTE_EXP_SCORE,E_WASTE_MGMT_SCORE,OPPS_CLN_TECH_SCORE,OPPS_CLN_TECH_WEIGHT,OPPS_CLN_TECH_EXP_SCORE,OPPS_CLN_TECH_MGMT_SCORE,OPPS_GREEN_BUILDING_SCORE,OPPS_GREEN_BUILDING_WEIGHT,OPPS_GREEN_BUILDING_EXP_SCORE,OPPS_GREEN_BUILDING_MGMT_SCORE,OPPS_RENEW_ENERGY_SCORE,OPPS_RENEW_ENERGY_WEIGHT,OPPS_RENEW_ENERGY_EXP_SCORE,OPPS_RENEW_ENERGY_MGMT_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HLTH_SAFETY_MGMT_SCORE,HUMAN_CAPITAL_DEV_SCORE,HUMAN_CAPITAL_DEV_WEIGHT,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,SUPPLY_CHAIN_LAB_SCORE,SUPPLY_CHAIN_LAB_WEIGHT,SUPPLY_CHAIN_LAB_EXP_SCORE,SUPPLY_CHAIN_LAB_MGMT_SCORE,CONTROV_SRC_SCORE,CONTROV_SRC_WEIGHT,CONTROV_SRC_EXP_SCORE,CONTROV_SRC_MGMT_SCORE,PROD_SFTY_QUALITY_SCORE,PROD_SFTY_QUALITY_WEIGHT,PROD_SFTY_QUALITY_EXP_SCORE,PROD_SFTY_QUALITY_MGMT_SCORE,CHEM_SAFETY_SCORE,CHEM_SAFETY_WEIGHT,CHEM_SAFETY_EXP_SCORE,CHEM_SAFETY_MGMT_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_WEIGHT,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,FIN_PROD_SAFETY_SCORE,FIN_PROD_SAFETY_WEIGHT,FIN_PROD_SAFETY_EXP_SCORE,FIN_PROD_SAFETY_MGMT_SCORE,RESPONSIBLE_INVEST_SCORE,RESPONSIBLE_INVEST_WEIGHT,RESPONSIBLE_INVEST_EXP_SCORE,RESPONSIBLE_INVEST_MGMT_SCORE,INS_HLTH_DEMO_RISK_SCORE,INS_HLTH_DEMO_RISK_WEIGHT,INS_HLTH_DEMO_RISK_EXP_SCORE,INS_HLTH_DEMO_RISK_MGMT_SCORE,OPPS_NUTRI_HLTH_SCORE,OPPS_NUTRI_HLTH_WEIGHT,OPPS_NUTRI_HLTH_EXP_SCORE,OPPS_NUTRI_HLTH_MGMT_SCORE,ACCESS_TO_COMM_SCORE,ACCESS_TO_COMM_WEIGHT,ACCESS_TO_COMM_EXP_SCORE,ACCESS_TO_COMM_MGMT_SCORE,ACCESS_TO_HLTHCRE_SCORE,ACCESS_TO_HLTHCRE_WEIGHT,ACCESS_TO_HLTHCRE_EXP_SCORE,ACCESS_TO_HLTHCRE_MGMT_SCORE,ACCESS_TO_FIN_SCORE,ACCESS_TO_FIN_WEIGHT,ACCESS_TO_FIN_EXP_SCORE,ACCESS_TO_FIN_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORP_GOVERNANCE_WEIGHT,CORRUPTION_INST_SCORE,CORRUPTION_INST_WEIGHT,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_WEIGHT,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_WEIGHT,ANTICOMP_PRACT_MGMT_SCORE,FINANCIAL_SYS_INST_SCORE,FINANCIAL_SYS_INST_WEIGHT,FINANCIAL_SYS_INST_EXP_SCORE,FINANCIAL_SYS_INST_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,ASSESSMENT_CHANGE_DATE,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,GM_HOME_MARKET,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME,STATE_OWNED_ENTERPRISE,COMM_REL_SCORE,COMM_REL_WEIGHT,COMM_REL_RISK_EXP_SCORE,COMM_REL_MGMT_SCORE,CORP_BEHAV_SCORE,CORP_BEHAV_PCTL_GLOBAL,CORP_BEHAV_PCTL_HOME,CORP_BEHAV_GOV_PILLAR_SD,CORP_BEHAV_ETHICS_SCORE,BUS_ETHICS_PCTL_GLOBAL,BUS_ETHICS_PCTL_HOME,TAX_TRANSP_SCORE,TAX_TRANSP_PCTL_GLOBAL,TAX_TRANSP_PCTL_HOME,TAX_TRANSP_GOV_PILLAR_SD,BUS_ETHICS_GOV_PILLAR_SD,CORP_GOVERNANCE_GOV_PILLAR_SD,ACCOUNTING_GOV_PILLAR_SD,BOARD_GOV_PILLAR_SD,OWNERSHIP_GOV_PILLAR_SD,PAY_GOV_PILLAR_SD,AUDIT_COMMITTEE_MEETINGS_HELD,AUDITOR_SINCE,AVG_DIRECTOR_TENURE,AVG_IND_DIRECTOR_TENURE,BOARD_MEETINGS_HELD,BOARD_REELECTION_FREQUENCY,CLAWBACK_TYPE,CONTROLLED_VIA_STOCK_PYRAMID,DIRECTORS_OVER_70_PCT,EMPLOYEE_REPS,EMPLOYEE_REPS_PCT,GOLDEN_SHARE,HAS_CORPORATE_PARENT,COUNTRY_OF_INCORPORATION,IND_INDUSTRY_EXPERTS,INSIDE_DIRECTORS_PCT,LEGAL_FORM,OTHER_DIRECTORSHIPS_MAX,DIRECTOR_FEES_MAX,DIRECTOR_FEES_MEDIAN,NOM_COMMITTEE_EXISTS,NOM_COMMITTEE_IND_PCT,NOM_COMMITTEE_MEETINGS_HELD,NON_AUDIT_FEES,AUDITS_COMP_BY_CURRENT_AUDITOR,PAY_COMMITTEE_MEETINGS_HELD,STATE_OF_INCORPORATION,VOTES_PER_SHARE_CLASS_1,VOTES_PER_SHARE_CLASS_2,VOTES_PER_SHARE_CLASS_3,CROSS_SH_VOTES_1,CROSS_SH_VOTES_2,CROSS_SH_VOTES_3,BOARD_IND_MGMT_OTHER_PCT,BOARD_IND_OTHER_INT_PCT,NOM_COMMITTEE_MGMT_OTHER_PCT,NOM_COMMITTEE_IND_OTHER_PCT,BOARD_MAJORITY_IND_OF_OTHER_INT,BOARD_MAJORITY_IND_OTHER_INT_SD,NO_NOM_COMMITTEE,NO_NOM_COMMITTEE_SD,NOM_COMMITTEE_CHAIR_IND,NOM_COMMITTEE_CHAIR_IND_SD,NOM_COMMITTEE_IND,NOM_COMMITTEE_IND_SD,CORP_BEHAV_TAX_TRANSP_SCORE,EXTERN_MANAGE_CO
THE J. M. SMUCKER COMPANY,IID000000002123695,US,2023-03-01,Food Products,2022-12-21,AA,A,1,7.60,5.40,4.60,0.33,5.80,0.34,5.80,0.33,3.80,0.06,5.70,0.19,2.80,0.08,,,6.30,0.11,6.30,0.12,4.90,0.11,5.90,0.00,7.60,0.00,,,0.10,0.00,0.04,0.07,,,2.10,,3.80,0.06,0.07,3.80,,0.00,,,0.06,0.11,7.20,6.20,,0.00,4.30,,5.20,0.08,,0.00,,,,0.00,3.50,,2.80,0.08,7.70,3.50,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,7.30,0.00,4.30,4.60,,0.00,5.80,,7.60,0.00,3.10,3.70,6.30,0.11,5.60,4.90,,0.00,,,6.30,0.12,7.40,6.70,,0.00,0.06,,8.50,0.00,2.70,4.20,,0.00,,,,0.00,,,,0.00,,,4.90,0.11,6.60,4.90,,0.00,0.00,,,0.00,,,,0.00,0.00,,5.90,0.00,7.20,0.00,4.80,0.05,0.05,0.00,0.05,0.05,0.00,0.05,,,,,13,14,2022-06-11,80,73,2,43,34,United States,9,17,35,18,No,,0.00,,,7.60,0.87,0.80,-0.90,7.60,0.87,0.80,0.08,1.00,1.00,0.00,-0.90,-3.20,-0.23,-0.68,-1.37,-0.94,11,1955,10.91,5.43,8,1,Performance Based,No,18.18,0,0.00,No,No,US,0,18.18,Public Company,3,1350.00,1000.00,T,66.67,5,20900.00,68,4,OH,0.01,,,,,,63.64,81.82,66.67,1.00,0,,0,,0,,0,,0.10,No
THE J. M. SMUCKER COMPANY,IID000000002123695,US,2023-04-01,Food Products,2022-12-21,AA,A,1,7.60,5.40,4.60,0.33,5.80,0.34,5.80,0.33,3.80,0.06,5.70,0.19,2.80,0.08,,,6.30,0.11,6.30,0.12,4.90,0.11,5.90,0.00,7.60,0.00,,,0.10,0.00,0.04,0.07,,,2.10,,3.80,0.06,0.07,3.80,,0.00,,,0.06,0.11,7.20,6.20,,0.00,4.30,,5.20,0.08,,0.00,,,,0.00,3.50,,2.80,0.08,7.70,3.50,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,7.30,0.00,4.30,4.60,,0.00,5.80,,7.60,0.00,3.10,3.70,6.30,0.11,5.60,4.90,,0.00,,,6.30,0.12,7.40,6.70,,0.00,0.06,,8.50,0.00,2.70,4.20,,0.00,,,,0.00,,,,0.00,,,4.90,0.11,6.60,4.90,,0.00,0.00,,,0.00,,,,0.00,0.00,,5.90,0.00,7.20,0.00,4.80,0.05,0.05,0.00,0.05,0.05,0.00,0.05,,,,,13,13,2022-06-11,81,73,2,44,34,United States,9,17,35,18,No,,0.00,,,7.60,0.87,0.80,-0.90,7.60,0.87,0.80,0.08,1.00,1.00,0.00,-0.90,-3.20,-0.23,-0.68,-1.37,-0.94,11,1955,10.91,5.43,8,1,Performance Based,No,18.18,0,0.00,No,No,US,0,18.18,Public Company,3,1350.00,1000.00,T,66.67,5,20900.00,68,4,OH,0.01,,,,,,63.64,81.82,66.67,1.00,0,,0,,0,,0,,0.10,No
THE J. M. SMUCKER COMPANY,IID000000002123695,US,2023-05-01,Food Products,2022-12-21,AA,A,1,7.60,5.40,4.60,0.33,5.80,0.34,5.80,0.33,3.80,0.06,5.70,0.19,2.70,0.08,,,6.30,0.11,6.30,0.12,4.90,0.11,5.90,0.00,7.60,0.00,,,0.10,0.00,0.04,0.07,,,2.10,,3.80,0.06,0.07,3.80,,0.00,,,0.06,0.11,7.20,6.20,,0.00,4.30,,5.20,0.08,,0.00,,,,0.00,3.50,,2.70,0.08,7.80,3.50,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,7.30,0.00,4.30,4.60,,0.00,5.80,,8.40,0.00,3.10,4.50,6.30,0.11,5.60,4.90,,0.00,,,6.30,0.12,7.40,6.70,,0.00,0.06,,8.50,0.00,2.70,4.20,,0.00,,,,0.00,,,,0.00,,,4.90,0.11,6.80,4.90,,0.00,0.00,,,0.00,,,,0.00,0.00,,5.90,0.00,7.20,0.00,4.80,0.05,0.05,0.00,0.05,0.05,0.00,0.05,,,,,13,14,2022-06-11,81,73,2,44,34,United States,9,17,35,17,No,,0.00,,,7.60,0.87,0.79,-0.90,7.60,0.87,0.79,0.08,1.00,1.00,0.00,-0.90,-3.20,-0.23,-0.68,-1.37,-0.94,11,1955,0.11,5.43,8,1,Performance Based,No,18.18,0,0.00,No,No,US,0,18.18,Public Company,3,1350.00,1000.00,T,66.67,5,20900.00,68,4,OH,0.01,,,,,,63.64,81.82,66.67,1.00,0,,0,,0,,0,,0.10,No
THE J. M. SMUCKER COMPANY,IID000000002123695,US,2023-06-01,Food Products,2022-12-21,AA,A,1,7.60,5.40,4.60,0.33,5.80,0.34,5.80,0.33,3.80,0.06,5.70,0.19,2.70,0.08,,,6.30,0.11,6.30,0.12,4.90,0.11,5.90,0.00,7.60,0.00,,,0.10,0.00,0.04,0.07,,,2.10,,3.80,0.06,0.07,3.80,,0.00,,,0.06,0.11,7.20,6.20,,0.00,4.30,,5.20,0.08,,0.00,,,,0.00,3.50,,2.70,0.08,7.80,3.50,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,7.30,0.00,4.30,4.60,,0.00,5.80,,8.40,0.00,3.10,4.50,6.30,0.11,5.60,4.90,,0.00,,,6.30,0.12,7.40,6.70,,0.00,0.06,,8.50,0.00,2.70,4.20,,0.00,,,,0.00,,,,0.00,,,4.90,0.11,6.80,4.90,,0.00,0.00,,,0.00,,,,0.00,0.00,,5.90,0.00,7.20,0.00,4.80,0.05,0.05,0.00,0.05,0.05,0.00,0.05,,,,,13,14,2022-06-11,80,72,2,44,34,United States,9,17,36,19,No,,0.00,,,7.60,0.87,0.79,-0.90,7.60,0.87,0.79,0.08,1.00,1.00,0.00,-0.90,-3.20,-0.23,-0.68,-1.37,-0.94,11,1955,0.11,5.43,8,1,Performance Based,No,18.18,0,0.00,No,No,US,0,18.18,Public Company,3,1350.00,1000.00,T,66.67,5,20900.00,68,4,OH,0.01,,,,,,63.64,81.82,66.67,1.00,0,,0,,0,,0,,0.10,No
THE J. M. SMUCKER COMPANY,IID000000002123695,US,2023-07-01,Food Products,2022-12-21,AA,A,1,7.60,5.40,4.60,0.33,5.80,0.34,5.80,0.33,3.80,0.06,5.70,0.19,2.70,0.08,,,6.30,0.11,6.30,0.12,4.90,0.11,5.90,0.00,7.60,0.00,,,0.10,0.00,0.04,0.07,,,2.10,,3.80,0.06,0.07,3.80,,0.00,,,0.06,0.11,7.20,6.20,,0.00,4.30,,5.20,0.08,,0.00,,,,0.00,3.50,,2.70,0.08,7.80,3.50,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,7.30,0.00,4.30,4.60,,0.00,5.80,,8.40,0.00,3.10,4.50,6.30,0.11,5.60,4.90,,0.00,,,6.30,0.12,7.40,6.70,,0.00,0.06,,8.50,0.00,2.70,4.20,,0.00,,,,0.00,,,,0.00,,,4.90,0.11,6.80,4.90,,0.00,0.00,,,0.00,,,,0.00,0.00,,5.90,0.00,7.20,0.00,4.80,0.05,0.05,0.00,0.05,0.05,0.00,0.05,,,,,12,14,2022-06-11,80,72,2,44,34,United States,9,17,36,19,No,,0.00,,,7.60,0.87,0.79,-0.90,7.60,0.87,0.79,0.08,1.00,1.00,0.00,-0.90,-3.20,-0.23,-0.68,-1.37,-0.94,11,1955,0.11,5.43,8,1,Performance Based,No,18.18,0,0.00,No,No,US,0,18.18,Public Company,3,1350.00,1000.00,T,66.67,5,20900.00,68,4,OH,0.01,,,,,,63.64,81.82,66.67,1.00,0,,0,,0,,0,,0.10,No
THE J. M. SMUCKER COMPANY,IID000000002123695,US,2023-08-01,Food Products,2022-12-21,AA,A,1,7.60,5.30,4.60,0.33,5.80,0.34,5.50,0.33,3.80,0.06,5.70,0.19,2.70,0.08,,,6.30,0.11,6.30,0.12,4.90,0.11,5.40,0.00,7.60,0.00,,,0.10,0.00,0.04,0.07,,,2.10,,3.80,0.06,0.07,3.80,,0.00,,,0.06,0.11,7.20,6.20,,0.00,4.30,,5.20,0.08,,0.00,,,,0.00,3.50,,2.70,0.08,7.80,3.50,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,7.30,0.00,4.30,4.60,,0.00,5.80,,8.40,0.00,3.10,4.50,6.30,0.11,5.60,4.90,,0.00,,,6.30,0.12,7.40,6.70,,0.00,0.06,,8.50,0.00,2.70,4.20,,0.00,,,,0.00,,,,0.00,,,4.90,0.11,6.80,4.90,,0.00,0.00,,,0.00,,,,0.00,0.00,,5.40,0.00,7.20,0.00,4.80,0.05,0.05,0.00,0.05,0.05,0.00,0.05,,,,,12,14,2022-06-11,64,46,3,32,23,United States,8,17,34,19,No,,0.00,,,7.60,0.87,0.78,-0.90,7.60,0.87,0.78,0.08,1.00,1.00,0.00,-0.90,-3.60,-0.23,-1.07,-1.37,-0.94,11,1955,0.11,5.43,8,1,Performance Based,No,18.18,0,0.00,No,No,US,0,18.18,Public Company,4,1350.00,1000.00,T,66.67,5,20900.00,68,4,OH,0.01,,,,,,63.64,81.82,66.67,1.00,0,,0,,0,,0,,0.10,No
THE J. M. SMUCKER COMPANY,IID000000002123695,US,2023-09-01,Food Products,2022-12-21,AA,A,1,7.60,5.30,4.60,0.33,5.80,0.34,5.50,0.33,3.80,0.06,5.70,0.19,2.70,0.08,,,6.30,0.11,6.30,0.12,4.90,0.11,5.40,0.00,7.60,0.00,,,9.90,0.00,4.10,0.07,,,2.10,,3.80,0.06,0.07,3.80,,0.00,,,6.10,0.11,7.10,6.20,,0.00,4.20,,5.20,0.08,,0.00,,,,0.00,3.60,,2.70,0.08,7.80,3.50,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,7.40,0.00,4.20,4.60,,0.00,5.60,,8.40,0.00,3.10,4.50,6.30,0.11,5.60,4.90,,0.00,,,6.30,0.12,7.40,6.70,,0.00,0.06,,8.50,0.00,2.70,4.20,,0.00,,,,0.00,,,,0.00,,,4.90,0.11,6.80,4.90,,0.00,0.00,,,0.00,,,,0.00,0.00,,5.40,0.00,7.20,0.00,4.80,0.05,0.05,0.00,0.05,0.05,0.00,0.05,,,,,12,14,2022-06-11,61,45,3,33,23,United States,9,17,36,20,No,,0.00,,,7.60,0.87,0.78,-0.90,7.60,0.87,0.78,0.08,1.00,1.00,0.00,-0.90,-3.60,-0.23,-1.07,-1.37,-0.94,11,1955,11.55,6.14,8,1,Performance Based,No,18.18,0,0.00,No,No,US,0,18.18,Public Company,4,1350.00,1000.00,T,66.67,5,20900.00,68,4,OH,0.01,,,,,,63.64,81.82,66.67,1.00,0,,0,,0,,0,,0.10,No
THE J. M. SMUCKER COMPANY,IID000000002123695,US,2023-10-01,Food Products,2022-12-21,AA,A,1,7.60,5.30,4.60,0.33,5.80,0.34,5.50,0.33,3.80,0.06,5.70,0.19,2.70,0.08,,,6.30,0.11,6.30,0.12,4.90,0.11,5.40,0.00,7.60,0.00,,,9.90,0.00,4.10,0.07,,,2.10,,3.80,0.06,0.07,3.80,,0.00,,,6.10,0.11,7.10,6.20,,0.00,4.20,,5.20,0.08,,0.00,,,,0.00,3.60,,2.70,0.08,7.80,3.50,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,7.40,0.00,4.20,4.60,,0.00,5.60,,8.40,0.00,3.10,4.50,6.30,0.11,5.60,4.90,,0.00,,,6.30,0.12,7.40,6.70,,0.00,0.06,,8.50,0.00,2.70,4.20,,0.00,,,,0.00,,,,0.00,,,4.90,0.11,6.80,4.90,,0.00,0.00,,,0.00,,,,0.00,0.00,,5.40,0.00,7.20,0.00,4.80,0.05,0.05,0.00,0.05,0.05,0.00,0.05,,,,,12,14,2022-06-11,62,46,3,33,23,United States,9,17,36,20,No,,0.00,,,7.60,0.87,0.78,-0.90,7.60,0.87,0.78,0.08,1.00,1.00,0.00,-0.90,-3.60,-0.23,-1.07,-1.37,-0.94,11,1955,11.55,6.14,8,1,Performance Based,No,18.18,0,0.00,No,No,US,0,18.18,Public Company,4,1350.00,1000.00,T,66.67,5,20900.00,68,4,OH,0.01,,,,,,63.64,81.82,66.67,1.00,0,,0,,0,,0,,0.10,No
THE J. M. SMUCKER COMPANY,IID000000002123695,US,2023-11-01,Food Products,2022-12-21,AA,A,1,7.60,5.20,4.20,0.33,5.80,0.34,5.50,0.33,3.80,0.06,5.70,0.19,0.90,0.08,,,6.30,0.11,6.30,0.12,4.90,0.11,5.40,0.00,7.60,0.00,,,9.90,0.00,4.10,0.07,,,2.10,,3.80,0.06,0.07,3.80,,0.00,,,6.10,0.11,7.10,6.20,,0.00,4.20,,5.20,0.08,,0.00,,,,0.00,3.60,,0.90,0.08,9.60,3.50,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,7.40,0.00,4.20,4.60,,0.00,5.60,,8.40,0.00,3.10,4.50,6.30,0.11,5.60,4.90,,0.00,,,6.30,0.12,7.40,6.70,,0.00,0.06,,8.50,0.00,2.70,4.20,,0.00,,,,0.00,,,,0.00,,,4.90,0.11,6.80,4.90,,0.00,0.00,,,0.00,,,,0.00,0.00,,5.40,0.00,7.20,0.00,4.80,0.05,0.05,0.00,0.05,0.05,0.00,0.05,,,,,11,14,2022-06-11,62,46,3,33,23,United States,9,17,36,20,No,,0.00,,,7.60,0.87,0.78,-0.90,7.60,0.87,0.78,0.08,1.00,1.00,0.00,-0.90,-3.60,-0.23,-1.07,-1.37,-0.94,11,1955,11.64,6.14,8,1,Performance Based,No,18.18,0,0.00,No,No,US,0,18.18,Public Company,4,1350.00,1000.00,T,66.67,5,20900.00,68,4,OH,0.01,,,,,,63.64,81.82,66.67,1.00,0,,0,,0,,0,,0.10,No
THE J. M. SMUCKER COMPANY,IID000000002123695,US,2023-12-01,Food Products,2022-12-21,AA,A,1,7.60,5.10,3.90,0.33,5.90,0.34,5.50,0.33,3.40,0.06,5.50,0.19,0.50,0.08,,,6.30,0.11,6.50,0.12,4.90,0.11,5.40,0.00,7.60,0.00,,,9.90,0.00,4.10,0.07,,,2.10,,3.40,0.06,7.40,3.80,,0.00,,,5.80,0.11,7.40,6.20,,0.00,4.30,,5.20,0.08,,0.00,,,,0.00,3.30,,0.50,0.08,0.10,3.50,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,7.40,0.00,4.20,4.60,,0.00,5.90,,8.60,0.00,2.90,4.50,6.30,0.11,5.60,4.90,,0.00,,,6.50,0.12,7.20,6.70,,0.00,5.70,,8.70,0.00,2.50,4.20,,0.00,,,,0.00,,,,0.00,,,4.90,0.11,7.40,4.90,,0.00,0.00,,,0.00,,,,0.00,0.00,,5.40,0.00,7.20,0.00,4.80,0.05,0.05,0.00,0.05,0.05,0.00,0.05,,,,,11,14,2022-06-11,62,46,3,33,24,United States,8,17,36,20,No,,0.00,,,7.60,0.87,0.79,-0.90,7.60,0.87,0.78,0.08,1.00,1.00,0.00,-0.90,-3.60,-0.23,-1.07,-1.37,-0.94,11,1955,11.64,6.14,8,1,Performance Based,No,18.18,0,0.00,No,No,US,0,18.18,Public Company,4,1350.00,1000.00,T,66.67,5,20900.00,68,4,OH,0.01,,,,,,63.64,81.82,66.67,1.00,0,,0,,0,,0,,0.10,No
THE J. M. SMUCKER COMPANY,IID000000002123695,US,2024-01-01,Food Products,2023-12-20,A,AA,-1,6.30,4.80,3.80,0.33,4.80,0.34,5.70,0.33,0.04,0.06,5.20,0.19,0.50,0.08,,,0.06,0.11,3.60,0.12,4.90,0.11,5.40,0.00,8.30,0.00,,,9.90,0.00,4.10,0.07,,,2.10,,0.04,0.06,7.40,4.40,,0.00,,,5.30,0.11,7.40,5.70,,0.00,4.30,,0.05,0.08,,0.00,,,,0.00,3.30,,0.50,0.08,0.10,3.50,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,,0.00,0.00,,8.90,0.00,4.20,6.10,,0.00,5.90,,0.10,0.00,2.90,6.70,0.06,0.11,5.90,4.90,,0.00,,,3.60,0.12,7.20,3.80,,0.00,5.70,,0.10,0.00,2.50,5.80,,0.00,,,,0.00,,,,0.00,,,4.90,0.11,7.40,4.90,,0.00,0.00,,,0.00,,,,0.00,0.00,,5.40,0.00,8.20,0.00,4.80,0.06,0.05,0.00,0.05,0.05,0.00,0.05,,,,,11,14,2022-06-11,62,46,3,33,23,United States,8,17,36,20,No,,0.00,,,8.30,0.97,0.95,-0.70,8.30,0.97,0.95,0.08,1.00,1.00,0.00,-0.70,-3.60,-0.23,-1.07,-1.37,-0.94,11,1955,11.64,6.14,8,1,Performance Based,No,18.18,0,0.00,No,No,US,0,18.18,Public Company,4,1350.00,1000.00,T,66.67,5,20900.00,68,4,OH,0.01,,,,,,63.64,81.82,66.67,1.00,0,,0,,0,,0,,0.10,No
